Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
10/11/2024,Monterrey,Auriculares-Con cable-16GB,1699.32,4,6797.28,Daniela Uribe,qcolon@laureano-solorzano.net,a1278508-c2d2-4e1a-9ab3-cd5dcc25c9cf
9/11/2024,Ciudad de M√©xico,Auriculares-Bluetooth-4GB,1780.69,4,7122.76,Mtro. Marco Antonio Cornejo,dibarra@hotmail.com,4c951415-a35b-4aaa-9767-bb49b70a1cd4
5/11/2024,Medellín,Tablet-Estándar-4GB,484.68,5,2423.4,Ing. Wilfrido Arenas,wgracia@yahoo.com,d00a9636-3e8a-4e5a-be93-4b7605de2c32
3/10/2024,Bogotá,Auriculares-Bluetooth-4GB,583.8,5,2919,Elias Jos√© Eduardo Mar√≠n Palomino,isabela00@despacho.net,74e8a449-803e-4d73-82f1-7db487e8dff0
10/14/2024,Monterrey,Auriculares-Con cable-16GB,579.54,3,1738.62,Ing. Judith Ayala,paolavergara@laboratorios.net,64e8cb7b-f59e-470c-b704-3f79a8f2cc9e
11/29/2024,Ciudad de M√©xico,Laptop-Oficina-32GB,1615.43,5,8077.15,Lic. Cristobal Ortega,halfaro@despacho.com,b73ffa14-dae4-45da-b61f-6c3f7f80a89e
12/22/2024,Monterrey,Auriculares-Bluetooth-16GB,489.63,1,489.63,Leonel Cruz Enr√≠quez,marmas@gmail.com,a49f90f7-8839-4571-8758-445882bf113d
11/10/2024,Medellín,Teléfono-Gama media-4GB,1415.48,1,1415.48,Jer√≥nimo Jos√© Manu√©l Maga√±a,amaliaespino@mota-bernal.info,63646080-8a8e-4da1-9008-d9bbefce4fdd
5/10/2024,Ciudad de M√©xico,Teléfono-Gama alta-4GB,613.16,1,613.16,Lic. Abelardo Melgar,haroaugusto@saenz.com,f3721b83-8d8d-4d6f-8765-534b41a15805
1/11/2024,Cali,Laptop-Ultraliviana-32GB,1295.8,1,1295.8,Jaqueline Sessa Guti√©rrez,escobedogerman@hotmail.com,b4ec93f1-1142-488b-8b2b-61eeafdd8adf
11/15/2024,Medellín,Laptop-Oficina-8GB,2040.92,1,2040.92,Indira Eugenia Fuentes,cabreraabelardo@gmail.com,3cef5bc2-1b15-4ce6-a4a3-3a3e5951e220
11/16/2024,Medellín,Auriculares-Bluetooth-4GB,1441.97,3,4325.91,Dr. Graciela Garibay,indiracarrasco@gmail.com,d7d84721-5bb1-4a4d-b1af-1660508cc586
4/11/2024,Guadalajara,Laptop-Oficina-32GB,1081.59,3,3244.77,Dolores Rodolfo Rojas Arellano,isabela67@hotmail.com,231bf5a4-802c-4e67-87f9-145a7ddc42e3
10/24/2024,Ciudad de M√©xico,Teléfono-Gama baja-32GB,1901.74,4,7606.96,Karina G√°lvez Dur√°n,navajose-eduardo@peralta.org,39df2d77-4667-462c-a9a5-a4502b01e2af
5/11/2024,Ciudad de M√©xico,Laptop-Gaming-32GB,231.5,1,231.5,Flavio Iv√°n Casillas,sonia90@yahoo.com,d2791f68-c024-4553-af35-174d74e629f4
10/26/2024,Cali,Laptop-Gaming-32GB,724.28,4,2897.12,Dr. Emilio Leiva,mejiaricardo@yahoo.com,9a710806-780e-4656-b1d2-a4266eab7458
2/12/2024,Medellín,Tablet-Estándar-8GB,1796.72,4,7186.88,Alicia Rosales,cochoa@industrias.com,cf2331f6-6c22-469f-92b8-831ddcc71327
12/20/2024,Monterrey,Tablet-Mini-4GB,2086.91,5,10434.55,Elvira Marisol Reyes Alfaro,carlotaacevedo@benavidez.com,a07f9aa3-2d4a-44b5-983f-9e8c4f941136
11/29/2024,Cali,Auriculares-Bluetooth-8GB,411.02,1,411.02,Fidel Mateo Parra Ulloa,cardonapascual@industrias.info,348f55a1-ec49-4749-b0f2-d28f1d6587c1
6/12/2024,Ciudad de M√©xico,Teléfono-Gama baja-32GB,1064.4,3,3193.2,Mtro. Leonardo Orosco,santiago26@anaya.com,5960a10e-3314-40d0-846b-6eb21cf652c1
6/11/2024,Monterrey,Laptop-Ultraliviana-16GB,1381.5,5,6907.5,Julio C√©sar Olivares Matos,jacinto25@almanza.com,3d38346c-86e1-40f6-996c-c0eaaf43480d
10/30/2024,Medellín,Auriculares-Bluetooth-4GB,201.31,5,1006.55,Ing. Hern√°n Vallejo,sernaemilia@yahoo.com,f0291dc4-c15b-4bcc-97f0-04c50c8926f6
4/12/2024,Monterrey,Teléfono-Gama alta-4GB,1083.12,1,1083.12,Miriam Arcelia Casares,reynaldoestevez@club.com,0147e75f-4472-491b-8912-4bd7d08758ad
12/10/2024,Guadalajara,Laptop-Ultraliviana-16GB,1969.69,4,7878.76,Clara del Valle,carlotacastro@yahoo.com,af657191-85e9-4afd-94e6-b34adf3aa8e2
11/11/2024,Bogotá,Auriculares-Con cable-16GB,2498.64,2,4997.28,Claudio Ana Aguirre Ur√≠as,celia37@guardado.com,594ee58d-dd9f-43f8-bbcc-5f4716f3b8bf
12/27/2024,Monterrey,Laptop-Oficina-16GB,314.84,1,314.84,Ing. Georgina Murillo,angel23@yahoo.com,7a491145-3991-4010-a1e5-3b0f7d86b7e3
4/11/2024,Cali,Auriculares-Con cable-4GB,752.58,2,1505.16,Sr(a). Catalina Mat√≠as,molinadaniel@aleman.com,d433dfae-3ab4-4d09-9f43-eecdb06eb894
12/14/2024,    Monterrey,Auriculares-Con cable-32GB,2389.97,3,7169.91,Sr(a). Mar√≠a Navarrete,valverdeadalberto@bernal-arellano.com,d079bbf1-e637-4020-8ca5-6bb2c45c34f9
8/12/2024,Medellín,Tablet-Pro-8GB,2374.3,1,2374.3,Pilar Collado,qgamboa@gmail.com,abd79166-5325-4e3f-92fd-bea6b2eaa389
4/10/2024,Cali,Tablet-Estándar-8GB,532.35,3,1597.05,Arcelia Navarrete,uperez@hotmail.com,67cf0ad8-c53a-447e-84ac-fa1c61feafcc
5/12/2024,Ciudad de M√©xico,Tablet-Mini-16GB,1490.14,1,1490.14,Amalia Soledad Alba Crespo,guillerminaborrego@grupo.org,a7c8d4b5-9c71-48ec-b135-330a9ff45957
11/25/2024,Bogotá,Teléfono-Gama baja-4GB,1390.26,1,1390.26,Benito Monta√±ez,etoledo@gmail.com,32755cad-98f9-4eda-8888-7def2a0dd965
12/13/2024,Bogotá,Teléfono-Gama alta-16GB,494.57,1,494.57,Mtro. Emilia Rol√≥n,alicia10@yahoo.com,3773bcf2-e766-445f-90a8-279d0bd1b1ae
10/23/2024,Guadalajara,Teléfono-Gama alta-32GB,1582.73,2,3165.46,Aldo Lira,riveraleonardo@carrasco.com,757f4440-b8cd-45b5-9b13-c97ac0e0b03c
11/12/2024,Guadalajara,Tablet-Mini-16GB,812.41,5,4062.05,Elvira Laboy,henriquezjose-maria@gurule.net,29b35046-a922-4222-bb43-d4f2e673f05e
12/19/2024,Monterrey,Teléfono-Gama baja-16GB,432.18,1,432.18,Evelio Pilar Urbina,cgallegos@vaca-bahena.net,1f4ac01b-7a1a-4d64-ae6d-a13b0dd45606
12/11/2024,Ciudad de M√©xico,Teléfono-Gama baja-4GB,1603.02,4,6412.08,Indira Orozco Cuellar,esthersantacruz@gmail.com,a2ab5f05-64d9-4b5f-a606-40a5bd1bb17c
12/30/2024,Monterrey,Laptop-Oficina-16GB,2019.54,3,6058.62,Gilberto Fajardo Esquivel,tvaldivia@alarcon.info,5cfc2d19-d3e9-408a-82b3-9e72a480e588
10/15/2024,Medellín,Tablet-Estándar-4GB,1896.1,2,3792.2,Elena Ballesteros,de-la-torrelorenzo@yahoo.com,36cc47e7-ea9e-410e-ab8c-53adeed2d905
10/13/2024,Medellín,Teléfono-Gama alta-8GB,226.52,2,453.04,Ing. Cecilia Gurule,pulidoindira@industrias.org,13857721-e31a-444e-a2c2-774566eb5f26
12/25/2024,Monterrey,Teléfono-Gama alta-4GB,2334.37,1,2334.37,Esmeralda Eugenia Ceja,hruelas@gmail.com,37a9f5be-b24a-4f6c-97bd-9b822a31fa1d
2/11/2024,Medellín,Tel√©fono-Gama media-8GB,2180.21,3,6540.63,Roc√≠o Eugenio Villag√≥mez,lorenzo86@cervantes.org,a9224dd3-b260-4439-9c91-63c444209873
9/12/2024,Cali,Auriculares-Cancelaci√≥n de ruido-16GB,2439.67,2,4879.34,Tania Carrera,iquintanilla@hotmail.com,d7a87238-7091-401f-a18e-21c1309e9064
12/11/2024,Cali,Tablet-Mini-16GB,1076.71,3,3230.13,Carmen Curiel Samaniego,warellano@hotmail.com,cb8f4dea-863b-4651-a226-6e0dec00b253
10/12/2024,Bogotá,Auriculares-Bluetooth-4GB,1163.04,1,1163.04,Mariano Fuentes Esquibel,juana28@hotmail.com,538c9408-8b8b-4785-b9f9-cd2657097173
9/10/2024,Medellín,Teléfono-Gama baja-8GB ,1701.36,3,5104.08,Lic. Ana Mar√≠a N√°jera,jacinto89@cadena.com,100275b6-8299-499c-9ddf-e472309c9cf0
11/26/2024,Ciudad de M√©xico,Laptop-Oficina-8GB,1892.73,5,9463.65,Mtro. D√©bora Escamilla,malaveluz@yahoo.com,1e54c09b-4c64-4a56-be8d-61e1318d7de9
11/19/2024,Bogotá,Auriculares-Con cable-8GB,1097.51,1,1097.51,Eric Monta√±ez Vel√°zquez,eugeniobravo@gmail.com,be84e0fe-9e4b-46e0-be04-6f0f71667755
10/23/2024,Cali,Tablet-Mini-8GB,1362.97,1,1362.97,Delia Wilfrido Valladares Tapia,dolores01@gmail.com,ee97ba16-5d7f-4349-b9a0-cc9069b8707b
11/15/2024,Guadalajara,Teléfono-Gama media-16GB,1626.83,1,1626.83,Olivia Amelia Cadena,barriosconchita@industrias.com,4166e455-ac94-49a0-9bd8-7a5c8a17ac45
12/18/2024,Medellín,Auriculares-Con cable-32GB,292.99,1,292.99,Ad√°n Prado,mesaursula@barragan-chapa.com,2613eb8c-73dd-4b40-8ff0-7cf4fa29b165
11/20/2024,Medellín,Teléfono-Gama baja-4GB,1570.12,3,4710.36,Mariano Corrales Orosco,jorge49@gmail.com,22325f75-012a-4872-929d-f3dcad77dde8
12/23/2024,Monterrey,Tablet-Mini-32GB,2174.89,2,4349.78,Ana Mar√≠a Pichardo Sep√∫lveda,partidaisrael@ramon.info,4404f1db-09be-4f2c-92f0-2d65ee6b0394
1/12/2024,Ciudad de M√©xico,Laptop-Oficina-8GB,1288.12,1,1288.12,Cristina del R√≠o Longoria,olverahelena@yahoo.com,daf5edee-c366-417d-9cd7-be77ad5d329a
12/28/2024,Ciudad de M√©xico,Tablet-Pro-32GB,158.82,2,317.64,Dr. Mar√≠a Eugenia Valdivia,dvaladez@saldivar.biz,66f10c57-ee31-4fe2-b3a9-4e88f49e1e71
12/20/2024,Ciudad de M√©xico,Laptop-Gaming-4GB,1092.96,4,4371.84,Miguel Romo,barbara15@laboratorios.info,c3bb3562-c65e-4e05-bfb3-9df465d18c89
10/19/2024,Bogotá,Laptop-Gaming-16GB,722.95,3,2168.85,Alejandro Hermelinda Mondrag√≥n Alvarado,tcamarillo@gmail.com,a84bc74c-2d98-4331-a5a9-c762bb61fb2e
10/15/2024,Bogotá,Teléfono-Gama media-4GB,829.53,4,3318.12,Roc√≠o Villareal,roqueelsa@gmail.com,6c3fead4-1fe5-4288-be37-3b39d5d98304
9/12/2024,Monterrey,Tablet-Mini-16GB,680.45,4,2721.8,Dr. Carlos Peralta,sierraluis-miguel@hotmail.com,2f42e9be-b4f9-41cd-9925-02253d8b26bb
12/10/2024,Medellín,Tablet-Mini-16GB,2351.13,1,2351.13,Olga Georgina Iglesias,jrobledo@proyectos.org,d7e693a3-06a8-4900-a649-17ebdc044442
12/29/2024,Monterrey,Tablet-Estándar-8GB,792.6,5,3963,Dalia Barrera,ymendez@yahoo.com,47c5d8d5-18ad-4bf9-80ad-542822b25aca
12/15/2024,Guadalajara,Tablet-Pro-8GB,741.53,3,2224.59,Jorge Bernardo √Åvalos,silvano60@velasco.com,e13367f1-7d08-4bb3-a252-f1741f4928d8
11/23/2024,Cali,Tablet-Pro-16GB,72.37,4,289.48,Emiliano Violeta Anguiano Paz,verdugooswaldo@industrias.org,0c6b7809-83fa-4fe8-ae0d-766b000834e5
10/19/2024,Ciudad de M√©xico,Auriculares-Bluetooth-32GB,242.27,1,242.27,Ing. Guadalupe Borrego,isuarez@rodriguez.info,a87e348f-adbc-474d-84ab-934239890915
2/11/2024,Cali,Teléfono-Gama baja-32GB,2097.38,2,4194.76,Lic. Benito Ram√≥n,villalobosmaximiliano@laboratorios.com,0b90db1b-0e53-4695-b650-7bf4633ec0f6
10/20/2024,Medellín,Auriculares-Cancelación de ruido-8GB,270.83,3,812.49,Sr(a). Ricardo Velasco,yeni97@hotmail.com,ec133e61-2767-4fb0-ab9c-665b9e47a3d2
2/11/2024,Bogotá,Tablet-Mini-32GB,494.09,4,1976.36,Amanda Gollum,agaona@despacho.com,caf893af-e7d0-485a-b903-5b6bb7b717d6
10/27/2024,Ciudad de M√©xico,Tablet-Estándar-16GB,1984.42,4,7937.68,Mercedes Amanda Jurado Centeno,bacaelvia@gmail.com,fcfe31f4-1827-4f08-8c09-fac8682e5bbc
11/16/2024,Bogotá,Laptop-Ultraliviana-4GB,992.95,3,2978.85,Mtro. Marcos Rivas,bbenavides@grupo.biz,5b8c2387-f4d6-4823-8d42-a41707a832ef
9/12/2024,Medellín,Laptop-Oficina-16GB,2230.77,5,11153.85,Norma Mel√©ndez,gcaban@laboratorios.net,053c462d-890c-45f0-8bb4-0f12c91d58e7
12/11/2024,Guadalajara,Tablet-Pro-8GB,1203.25,4,4813,Augusto Ad√°n Ni√±o,karla73@yahoo.com,4f0f1770-3af6-4b65-a5e9-61a996e12a76
8/12/2024,Guadalajara,Auriculares-Cancelación de ruido-4GB,1912.01,4,7648.04,Amador Hernandes Men√©ndez,calderaamador@mora-anguiano.info,b02eb611-668d-4716-946e-2f69918d05a7
1/12/2024,Medellín,Laptop-Oficina-32GB,2049.26,5,10246.3,Alejandro Longoria,maria-jose75@grupo.com,cc794401-1ded-4891-a6ef-5cdc5b5384d5
3/12/2024,Medellín,Auriculares-Cancelaci√≥n de ruido-16GB,1088.33,4,4353.32,Amelia Oswaldo Bernal Ni√±o,zamoraclaudia@yahoo.com,62f7a1a9-7e11-442a-9de5-499e9da93e2f
12/24/2024,Ciudad de M√©xico,Teléfono-Gama media-32GB,1089.03,5,5445.15,Liliana Verduzco,yamaya@yahoo.com,75a62e15-6018-4f88-b473-5dd4eb79e63b
12/08/2024,Monterrey,Tablet-Estándar-8GB,155.7,5,778.5,Espartaco Arguello Bustamante,oscararmas@grupo.com,ed2a25dc-7b7a-4810-9252-9fa56521ff40
"Oct 01, 2024",Bogotá,Auriculares-Con cable-32GB,716.29,1,716.29,Evelio Ramiro Arce,gaytansergio@navarro.info,10c739f0-f7fb-4c8e-a239-ed1f5c295465
10/13/2024,Ciudad de M√©xico,Tablet-Mini-32GB,1922.79,3,5768.37,Elias Juan Carlos Est√©vez Cepeda,virginiameraz@yahoo.com,a2d32009-f750-4260-8311-8300bd425ff8
"Nov 01, 2024",Bogotá,Teléfono-Gama alta-4GB,1992.15,2,3984.3,Mtro. Carmen Leyva,reynadulce-maria@hotmail.com,15d306a8-d422-44fb-9ae9-88cc0402b65d
12/30/2024,Guadalajara,Auriculares-Con cable-8GB,823.08,4,3292.32,Oswaldo Maga√±a,najerazeferino@hotmail.com,4d3c7cfd-d33e-47a8-a31b-f2a694c31429
10/06/2024,Medellín,Tablet-Estándar-32GB,1753,5,8765,Cristal Rinc√≥n,maria-teresaibarra@yahoo.com,a4b8a935-59ba-43d2-9d68-660ee91a5acd
12/13/2024,Guadalajara,Laptop-Gaming-32GB,2145.76,5,10728.8,Mar√≠a Maximiliano Ochoa,zramos@bahena-maya.info,8f691093-3270-4ace-ae7f-f6404f3e9c97
11/05/2024,Guadalajara,Teléfono-Gama alta-16GB,1826.03,2,3652.06,Nelly Hern√°n R√≠os Guardado,francisco-javiersalcedo@hotmail.com,c6f0a1e2-99c5-4a17-b0d8-ad6d416c81cc
"Oct 26, 2024",Medellín,Auriculares-Cancelación de ruido-32GB,174.28,1,174.28,Yeni Tafoya,umata@despacho.com,b8d7d438-42a6-490e-878a-eabf47bc2626
12/25/2024,Cali,Tablet-Mini-16GB,648.35,5,3241.75,Estela Alejandro Caballero,olivia25@proyectos.com,325642ee-2d8b-4a13-a954-d573be58d386
11/16/2024,Medellín,Auriculares-Cancelación de ruido-32GB,456.65,2,913.3,Federico Angulo,federico70@velasco.biz,b97d18e7-1657-470e-bc41-0860e9f0889b
12/07/2024,Ciudad de M√©xico,Tablet-Pro-32GB,1566.88,3,4700.64,Dr. Felix Pizarro,elena24@despacho.info,eec053a4-5ae1-415f-b30f-845523ab472b
11/24/2024,Monterrey,Teléfono-Gama alta-4GB,1880.14,1,1880.14,Alonso Guti√©rrez Gonzales,vdavila@gmail.com,8ea7037d-ea94-41a9-96b7-83c29d8264c3
"Oct 15, 2024",Medellín,Laptop-Ultraliviana-32GB,2377.34,2,4754.68,Natividad Armenta Espino,vcontreras@yahoo.com,a7a8f827-451d-439f-95ca-6682c5127351
12/29/2024,Monterrey,Auriculares-Cancelaci√≥n de ruido-16GB,1811.9,1,1811.9,Sr(a). Diego Adame,hestevez@yahoo.com,8dac1bb0-62a5-4b93-9f18-74bb64e1f8a8
11/21/2024,Bogotá,Auriculares-Cancelación de ruido-4GB,1160.21,2,2320.42,Dr. Rosa Serrano,agustin99@hotmail.com,01033810-39b1-401b-94e8-71a15ff61d49
10/24/2024,Ciudad de M√©xico,Tablet-Estándar-8GB,,5,3716.95,Nancy Horacio Porras,karinajaimes@grupo.net,6486d7e7-8b63-4036-a105-6f846c2be7ab
"Dec 17, 2024",Bogotá,Laptop-Ultraliviana-32GB,1698.28,3,5094.84,Lic. Hugo Polanco,aldoescamilla@grupo.com,570e94ce-b053-46a5-8a1e-1a663553c880
12/03/2024,Cali,Laptop-Ultraliviana-8GB,690.26,4,2761.04,Sr(a). Alta  Gracia Espino,montanoreina@navarrete-botello.net,2c43e82b-a86a-44f0-a9c7-359db0ff3d83
10/18/2024,Medellín,Tablet-Estándar-16GB,1034.4,1,1034.4,Ver√≥nica Jurado Gonzales,ivenegas@club.com,c959873c-5ee3-4647-bd0b-df86bd37e523
11/19/2024,Ciudad de M√©xico,Auriculares-Con cable-8GB,1868.8,2,3737.6,Carolina Cab√°n Ur√≠as,bruno96@hotmail.com,6df2b0ce-9ac0-4cf2-946a-557bf24c972f
"Oct 23, 2024",Bogotá,Tablet-Mini-16GB ,1817.8,3,5453.4,Evelio Holgu√≠n Galarza,aurelio09@fuentes.com,2f004d71-2bd5-4fdb-a629-c4409dbaf7b8
11/10/2024,Monterrey,Tablet-Pro-16GB,1384.09,2,2768.18,Oswaldo Jorge Mota,luis-manuelperes@club.info,c6836bfa-f154-46e7-81fa-88577b4553a6
10/16/2024,Medellín,Laptop-Ultraliviana-8GB,259.75,4,1039,Dr. Diana Olivas,vmesa@valdes-suarez.com,f2f8a751-e6da-4e2b-b90b-7189fd4833ad
"Dec 24, 2024",Medellín,Tablet-Mini-16GB,500.74,4,2002.96,Dolores Pablo Men√©ndez,beatriz85@almanza-carrera.com,2119f43d-1200-4439-ad32-eab189cb6475
12/04/2024,Tulum,Teléfono-Gama alta-16GB,1113.91,2,2227.82,Abigail Castillo,flavio50@proyectos.com,4d39c9a6-3193-454d-9981-2f01cdfb6409
11/14/2024,Monterrey,Auriculares-Bluetooth-8GB ,2474.36,2,4948.72,Dr. Ram√≥n Miramontes,prietojorge@hotmail.com,33b5cb0d-ba44-4160-8e1f-1175cb33b310
"Dec 06, 2024",Bogotá,Auriculares-Con cable-4GB,1440.56,1,1440.56,Mart√≠n Sara Verduzco,susanarodrigez@granado-mora.com,b21c5672-3d61-481e-bd82-6e363e042060
10/21/2024,Medellín,Teléfono-Gama baja-32GB,72.75,3,218.25,Omar Irene Corral,agamboa@corporacin.com,41fe435e-4e1c-498f-8112-8a52ebd37db7
"Nov 22, 2024",Bogotá,Tablet-Estándar-8GB,776.93,1,776.93,Irene Saldivar,isabel20@macias.org,df7beeeb-1466-45c0-b687-7861cff4c459
12/14/2024,Guadalajara,Laptop-Gaming-4GB,997.09,2,1994.18,Raquel Crespo Carri√≥n,flaviorosado@yahoo.com,7896d226-252e-4fbf-902d-719da7aaaf24
"Dec 16, 2024",Monterrey,Laptop-Gaming-32GB,842.36,5,4211.8,Raquel Dom√≠nguez Vanegas,victor71@hotmail.com,732de4a4-0325-4391-a400-19ffb39fdec9
10/17/2024,Cali,Tablet-Pro-32GB,228.78,1,228.78,Antonio Jes√∫s Vallejo Bravo,uescalante@gmail.com,3a57b856-992a-4aa3-a497-f62acef32235
"Oct 25, 2024",Guadalajara,Auriculares-Bluetooth-4GB,2382.64,4,9530.56,Barbara Perla God√≠nez,yolandamontalvo@gmail.com,1dada63c-2f5a-48d7-8e04-d26aacd30687
"Nov 09, 2024",Tulum,Auriculares-Cancelación de ruido-4GB,1111.98,4,4447.92,Salvador Barela,itapia@despacho.com,11a0323a-7513-4fd6-84cf-79c923b2e72e
12/23/2024,Monterrey,Tablet-Pro-32GB,1148.92,4,4595.68,Mayte Acevedo Viera,umayorga@yahoo.com,c7da08b2-c581-41ed-8398-757d407a24ef
"Oct 19, 2024",Guadalajara,Tablet-Pro-4GB,1279.5,2,2559,Carmen Mac√≠as,zmelgar@corporacin.com,d9c044d0-2d9f-4974-b4ef-0cbae299e695
11/12/2024,Guadalajara,Tablet-Estándar-16GB,424.12,2,848.24,Sr(a). Luc√≠a Montoya,jcintron@hotmail.com,c048f440-4471-4f5b-8f49-4805f745f284
12/28/2024,Guadalajara,Auriculares-Bluetooth-32GB,1088.66,4,4354.64,Eugenio Fernando Delgado,zcamarillo@yahoo.com,983f661d-1d5c-478c-aef5-611a679c13a6
"Oct 13, 2024",Bogotá,Tablet-Pro-8GB,,2,4429.96,Alta  Gracia Marrero Ocasio,leonardorosas@laboratorios.com,fad038ce-1b32-4c25-85bc-38c2262677ee
12/26/2024,Guadalajara,Teléfono-Gama media-16GB,173.36,2,346.72,Conchita Calvillo Alba,sara71@lucero.com,257f5799-af41-462b-b2f9-acae82ba412c
"Nov 30, 2024",Medellín,Laptop-Oficina-4GB,1560.05,1,1560.05,Alicia Agust√≠n Pi√±a,melgarbenjamin@laboratorios.com,586df37b-bacf-4952-94e8-20049c50d537
12/20/2024,Guadalajara,Auriculares-Con cable-16GB,2114.97,1,2114.97,Cristian Mercedes Rubio Medrano,armando76@grupo.net,9e9a947c-796d-4653-bc4d-b777a5aa5e38
"Oct 11, 2024",Cali,Tablet-Mini-32GB,1578.34,3,4735.02,Gustavo Berta Arag√≥n,del-riojuan@velasco.com,afc92f17-61fe-4e4e-84c2-09515ccc8e07
"Nov 08, 2024",Medellín,Teléfono-Gama baja-32GB,427.92,2,855.84,√ìliver Ulloa,anel88@lugo.com,0d9c3f44-a748-478b-8652-36bac0fde7f7
12/05/2024,Cali,Tablet-Pro-16GB,1742.12,4,6968.48,Lourdes Reyes Valladares,calderontania@hotmail.com,32a2277a-2bbc-47d0-9874-fcd6195b5e16
"Nov 07, 2024",Bogotá,Auriculares-Bluetooth-4GB,841.48,2,1682.96,Humberto Rosas,andresquinonez@yahoo.com,98bc06e4-82c3-4589-93d7-e941e1ae7c85
"Dec 10, 2024",Ciudad de M√©xico,Teléfono-Gama baja-4GB,173.92,3,521.76,Jer√≥nimo Palomino Lozano,aguilarespartaco@luevano.com,2d00fa46-ed9d-4a83-8d4f-00268740aa20
10/14/2024,Medellín,Tablet-Mini-4GB,796.49,3,2389.47,Carmen Rufino T√©llez Benavides,leonortoledo@solorzano.com,dac843fc-5bc0-475f-a01e-8c48a965a9c2
"Nov 20, 2024",Monterrey,Laptop-Gaming-16GB,2469.75,3,7409.25,Anel Marco Antonio Pati√±o,soledad84@yahoo.com,8faa345b-0095-4a30-b89a-79a7b53e217a
10/10/2024,Cali,Teléfono-Gama alta-32GB,1420.28,4,5681.12,Alejandra N√°jera Miramontes,umadrigal@despacho.biz,38daf333-0f89-435f-9b2d-a6d639ff33df
12/14/2024,Ciudad de M√©xico,Tablet-Mini-16GB,1939.56,5,9697.8,Jon√°s Pe√±a,rzavala@yahoo.com,71b6157e-f3ed-4bd0-83ed-fc382c96bff0
11/25/2024,Ciudad de M√©xico,Auriculares-Bluetooth-8GB,1438.41,4,5753.64,Abril Rolando Cardona,estefania56@marrero.com,1e7c8a1d-abaf-4fac-be1b-22c8312a6026
12/15/2024,Ciudad de M√©xico,Teléfono-Gama alta-32GB,1423.68,1,1423.68,Gabriela Aida Chapa,ycolon@gmail.com,b343399a-8398-43c0-a157-92dd7a44f5c7
7/12/2024,Bogotá,Auriculares-Cancelaci√≥n de ruido-16GB,419.85,1,419.85,Guillermina Guajardo Griego,noelia85@gmail.com,0df64a43-b0b9-4928-8b22-58438782855d
11/17/2024,Ciudad de M√©xico,Laptop-Gaming-4GB,877.11,1,877.11,Olga Merino Benavides,juanaceja@corporacin.org,3d80365e-3ca4-4c40-b7b5-8655955878bf
16/16/2024,Bogotá,Tablet-Estándar-32GB,2260.99,2,4521.98,Florencia Jaramillo,trinidadmoya@yahoo.com,8f0f8ae1-20a3-4c9d-b76d-f1ebaf765b63
10/31/2024,Medellín,Auriculares-Con cable-16GB,273.01,1,273.01,√Ångel Aldo Tello Noriega,rivascristian@grupo.com,60961cdf-09a7-4a32-8c6c-2d05f517439d
2/12/2024,Cali,Auriculares-Cancelación de ruido-4GB,1919.62,2,3839.24,Timoteo Alvaro Lemus,eveliolara@peres.com,ba9d11bd-abcf-425b-a84b-aa0bb71654e0
12/20/2024,Bogotá,Teléfono-Gama media-16GB,2077.18,4,8308.72,Dr. Fabiola Galindo,asuncion98@yahoo.com,a8b647c7-bcba-44a0-8e1a-6b49fad5f46a
11/17/2024,Ciudad de M√©xico,Tablet-Mini-16GB,304.68,5,1523.4,Cristina Alejandro,mayteramon@gmail.com,df1772a5-47bc-4e80-a07f-cca86b2ebcdc
10/14/2024,Bogotá,Tel√©fono-Gama media-8GB,1838.04,4,7352.16,Wendolin Fonseca,linda23@gmail.com,fc8a05ee-e84e-44f7-96be-898033a352b4
11/21/2024,Ciudad de M√©xico,Auriculares-Con cable-16GB,536.87,1,536.87,Dr. Cristobal Villa,linda75@hotmail.com,27c73c7b-510b-4161-81d3-83559a1ad5b1
11/14/2024,Cali,Tablet-Mini-4GB,1876.88,4,7507.52,Mar√≠a Cristina Esparta Partida Lozano,valenzuelarodolfo@yahoo.com,344db87d-a5d1-4172-aec9-fa915cf7c5b7
